10955,Mr-cr10955,10955,11:30:49 AM,none
10956,Mr-cr10956,10956,11:30:49 AM,none
10957,Mr-cr10957,10957,11:30:49 AM,none
10958,Mr-cr10958,10958,11:30:49 AM,none
10959,Mr-cr10959,10959,11:30:49 AM,none
10960,Mr-cr10960,10960,11:30:49 AM,none
10961,Mr-cr10961,10961,11:30:49 AM,none
10962,Mr-cr10962,10962,11:30:49 AM,none
10963,Mr-cr10963,10963,11:30:49 AM,none
10964,Mr-cr10964,10964,11:30:49 AM,none
10965,Mr-cr10965,10965,11:30:49 AM,none
10966,Mr-cr10966,10966,11:30:49 AM,none
10967,Mr-cr10967,10967,11:30:49 AM,none
10968,Mr-cr10968,10968,11:30:49 AM,none
10969,Mr-cr10969,10969,11:30:49 AM,none
10970,Mr-cr10970,10970,11:30:49 AM,none
10971,Mr-cr10971,10971,11:30:49 AM,none
10972,Mr-cr10972,10972,11:30:49 AM,none
10973,Mr-cr10973,10973,11:30:49 AM,none
10974,Mr-cr10974,10974,11:30:49 AM,none
10975,Mr-cr10975,10975,11:30:49 AM,none
10976,Mr-cr10976,10976,11:30:49 AM,none
10977,Mr-cr10977,10977,11:30:49 AM,none
10978,Mr-cr10978,10978,11:30:49 AM,none
10979,Mr-cr10979,10979,11:30:49 AM,none
10980,Mr-cr10980,10980,11:30:49 AM,none
10981,Mr-cr10981,10981,11:30:49 AM,none
10982,Mr-cr10982,10982,11:30:49 AM,none
10983,Mr-cr10983,10983,11:30:49 AM,none
10984,Mr-cr10984,10984,11:30:49 AM,none
10985,Mr-cr10985,10985,11:30:49 AM,none
10986,Mr-cr10986,10986,11:30:49 AM,none
10987,Mr-cr10987,10987,11:30:49 AM,none
10988,Mr-cr10988,10988,11:30:49 AM,none
10989,Mr-cr10989,10989,11:30:49 AM,none
10990,Mr-cr10990,10990,11:30:49 AM,none
10991,Mr-cr10991,10991,11:30:49 AM,none
10992,Mr-cr10992,10992,11:30:49 AM,none
10993,Mr-cr10993,10993,11:30:49 AM,none
10994,Mr-cr10994,10994,11:30:49 AM,none
10995,Mr-cr10995,10995,11:30:49 AM,none
10996,Mr-cr10996,10996,11:30:49 AM,none
10997,Mr-cr10997,10997,11:30:49 AM,none
10998,Mr-cr10998,10998,11:30:49 AM,none
10999,Mr-cr10999,10999,11:30:49 AM,none
11000,Mr-cr11000,11000,11:30:49 AM,none
11001,Mr-cr11001,11001,11:30:49 AM,none
11002,Mr-cr11002,11002,11:30:49 AM,none
11003,Mr-cr11003,11003,11:30:49 AM,none
11004,Mr-cr11004,11004,11:30:49 AM,none
11005,Mr-cr11005,11005,11:30:49 AM,none
11006,Mr-cr11006,11006,11:30:49 AM,none
11007,Mr-cr11007,11007,11:30:49 AM,none
11008,Mr-cr11008,11008,11:30:49 AM,none
11009,Mr-cr11009,11009,11:30:49 AM,none
11010,Mr-cr11010,11010,11:30:49 AM,none
11011,Mr-cr11011,11011,11:30:49 AM,none
11012,Mr-cr11012,11012,11:30:49 AM,none
11013,Mr-cr11013,11013,11:30:49 AM,none
11014,Mr-cr11014,11014,11:30:49 AM,none
11015,Mr-cr11015,11015,11:30:49 AM,none
11016,Mr-cr11016,11016,11:30:49 AM,none
11017,Mr-cr11017,11017,11:30:49 AM,none
11018,Mr-cr11018,11018,11:30:49 AM,none
11019,Mr-cr11019,11019,11:30:49 AM,none
11020,Mr-cr11020,11020,11:30:49 AM,none
11021,Mr-cr11021,11021,11:30:49 AM,none
11022,Mr-cr11022,11022,11:30:49 AM,none
11023,Mr-cr11023,11023,11:30:49 AM,none
11024,Mr-cr11024,11024,11:30:49 AM,none
11025,Mr-cr11025,11025,11:30:49 AM,none
11026,Mr-cr11026,11026,11:30:49 AM,none
11027,Mr-cr11027,11027,11:30:49 AM,none
11028,Mr-cr11028,11028,11:30:49 AM,none
11029,Mr-cr11029,11029,11:30:49 AM,none
11030,Mr-cr11030,11030,11:30:49 AM,none
11031,Mr-cr11031,11031,11:30:49 AM,none
11032,Mr-cr11032,11032,11:30:49 AM,none
11033,Mr-cr11033,11033,11:30:49 AM,none
11034,Mr-cr11034,11034,11:30:49 AM,none
11035,Mr-cr11035,11035,11:30:49 AM,none
11036,Mr-cr11036,11036,11:30:49 AM,none
11037,Mr-cr11037,11037,11:30:49 AM,none
11038,Mr-cr11038,11038,11:30:49 AM,none
11039,Mr-cr11039,11039,11:30:49 AM,none
11040,Mr-cr11040,11040,11:30:49 AM,none
11041,Mr-cr11041,11041,11:30:49 AM,none
11042,Mr-cr11042,11042,11:30:49 AM,none
11043,Mr-cr11043,11043,11:30:49 AM,none
11044,Mr-cr11044,11044,11:30:49 AM,none
11045,Mr-cr11045,11045,11:30:49 AM,none
11046,Mr-cr11046,11046,11:30:49 AM,none
11047,Mr-cr11047,11047,11:30:49 AM,none
11048,Mr-cr11048,11048,11:30:49 AM,none
11049,Mr-cr11049,11049,11:30:49 AM,none
11050,Mr-cr11050,11050,11:30:49 AM,none
11051,Mr-cr11051,11051,11:30:49 AM,none
11052,Mr-cr11052,11052,11:30:49 AM,none
11053,Mr-cr11053,11053,11:30:49 AM,none
11054,Mr-cr11054,11054,11:30:49 AM,none
11055,Mr-cr11055,11055,11:30:49 AM,none
11056,Mr-cr11056,11056,11:30:49 AM,none
11057,Mr-cr11057,11057,11:30:49 AM,none
11058,Mr-cr11058,11058,11:30:49 AM,none
11059,Mr-cr11059,11059,11:30:49 AM,none
11060,Mr-cr11060,11060,11:30:49 AM,none
11061,Mr-cr11061,11061,11:30:49 AM,none
11062,Mr-cr11062,11062,11:30:49 AM,none
11063,Mr-cr11063,11063,11:30:49 AM,none
11064,Mr-cr11064,11064,11:30:49 AM,none
11065,Mr-cr11065,11065,11:30:49 AM,none
11066,Mr-cr11066,11066,11:30:49 AM,none
11067,Mr-cr11067,11067,11:30:49 AM,none
11068,Mr-cr11068,11068,11:30:49 AM,none
11069,Mr-cr11069,11069,11:30:49 AM,none
11070,Mr-cr11070,11070,11:30:49 AM,none
11071,Mr-cr11071,11071,11:30:49 AM,none
11072,Mr-cr11072,11072,11:30:49 AM,none
11073,Mr-cr11073,11073,11:30:49 AM,none
11074,Mr-cr11074,11074,11:30:49 AM,none
11075,Mr-cr11075,11075,11:30:49 AM,none
11076,Mr-cr11076,11076,11:30:49 AM,none
11077,Mr-cr11077,11077,11:30:49 AM,none
11078,Mr-cr11078,11078,11:30:49 AM,none
11079,Mr-cr11079,11079,11:30:49 AM,none
11080,Mr-cr11080,11080,11:30:49 AM,none
11081,Mr-cr11081,11081,11:30:49 AM,none
11082,Mr-cr11082,11082,11:30:49 AM,none
11083,Mr-cr11083,11083,11:30:49 AM,none
11084,Mr-cr11084,11084,11:30:49 AM,none
11085,Mr-cr11085,11085,11:30:49 AM,none
11086,Mr-cr11086,11086,11:30:49 AM,none
11087,Mr-cr11087,11087,11:30:49 AM,none
11088,Mr-cr11088,11088,11:30:49 AM,none
11089,Mr-cr11089,11089,11:30:49 AM,none
11090,Mr-cr11090,11090,11:30:49 AM,none
11091,Mr-cr11091,11091,11:30:49 AM,none
11092,Mr-cr11092,11092,11:30:49 AM,none
11093,Mr-cr11093,11093,11:30:49 AM,none
11094,Mr-cr11094,11094,11:30:49 AM,none
11095,Mr-cr11095,11095,11:30:49 AM,none
11096,Mr-cr11096,11096,11:30:49 AM,none
11097,Mr-cr11097,11097,11:30:49 AM,none
11098,Mr-cr11098,11098,11:30:49 AM,none
11099,Mr-cr11099,11099,11:30:49 AM,none
11100,Mr-cr11100,11100,11:30:49 AM,none
11101,Mr-cr11101,11101,11:30:49 AM,none
11102,Mr-cr11102,11102,11:30:49 AM,none
11103,Mr-cr11103,11103,11:30:49 AM,none
11104,Mr-cr11104,11104,11:30:49 AM,none
11105,Mr-cr11105,11105,11:30:49 AM,none
11106,Mr-cr11106,11106,11:30:49 AM,none
11107,Mr-cr11107,11107,11:30:49 AM,none
11108,Mr-cr11108,11108,11:30:49 AM,none
11109,Mr-cr11109,11109,11:30:49 AM,none
11110,Mr-cr11110,11110,11:30:49 AM,none
11111,Mr-cr11111,11111,11:30:49 AM,none
11112,Mr-cr11112,11112,11:30:49 AM,none
11113,Mr-cr11113,11113,11:30:49 AM,none
11114,Mr-cr11114,11114,11:30:49 AM,none
11115,Mr-cr11115,11115,11:30:49 AM,none
11116,Mr-cr11116,11116,11:30:49 AM,none
11117,Mr-cr11117,11117,11:30:49 AM,none
11118,Mr-cr11118,11118,11:30:49 AM,none
11119,Mr-cr11119,11119,11:30:49 AM,none
11120,Mr-cr11120,11120,11:30:49 AM,none
11121,Mr-cr11121,11121,11:30:49 AM,none
11122,Mr-cr11122,11122,11:30:49 AM,none
11123,Mr-cr11123,11123,11:30:49 AM,none
11124,Mr-cr11124,11124,11:30:49 AM,none
11125,Mr-cr11125,11125,11:30:49 AM,none
11126,Mr-cr11126,11126,11:30:49 AM,none
11127,Mr-cr11127,11127,11:30:49 AM,none
11128,Mr-cr11128,11128,11:30:49 AM,none
11129,Mr-cr11129,11129,11:30:49 AM,none
11130,Mr-cr11130,11130,11:30:49 AM,none
11131,Mr-cr11131,11131,11:30:49 AM,none
11132,Mr-cr11132,11132,11:30:49 AM,none
11133,Mr-cr11133,11133,11:30:49 AM,none
11134,Mr-cr11134,11134,11:30:49 AM,none
11135,Mr-cr11135,11135,11:30:49 AM,none
11136,Mr-cr11136,11136,11:30:49 AM,none
11137,Mr-cr11137,11137,11:30:49 AM,none
11138,Mr-cr11138,11138,11:30:49 AM,none
11139,Mr-cr11139,11139,11:30:49 AM,none
11140,Mr-cr11140,11140,11:30:49 AM,none
11141,Mr-cr11141,11141,11:30:49 AM,none
11142,Mr-cr11142,11142,11:30:49 AM,none
11143,Mr-cr11143,11143,11:30:49 AM,none
11144,Mr-cr11144,11144,11:30:49 AM,none
11145,Mr-cr11145,11145,11:30:49 AM,none
11146,Mr-cr11146,11146,11:30:49 AM,none
11147,Mr-cr11147,11147,11:30:49 AM,none
11148,Mr-cr11148,11148,11:30:49 AM,none
11149,Mr-cr11149,11149,11:30:49 AM,none
11150,Mr-cr11150,11150,11:30:49 AM,none
11151,Mr-cr11151,11151,11:30:49 AM,none
11152,Mr-cr11152,11152,11:30:49 AM,none
11153,Mr-cr11153,11153,11:30:49 AM,none
11154,Mr-cr11154,11154,11:30:49 AM,none
11155,Mr-cr11155,11155,11:30:49 AM,none
11156,Mr-cr11156,11156,11:30:49 AM,none
11157,Mr-cr11157,11157,11:30:49 AM,none
11158,Mr-cr11158,11158,11:30:49 AM,none
11159,Mr-cr11159,11159,11:30:49 AM,none
11160,Mr-cr11160,11160,11:30:49 AM,none
11161,Mr-cr11161,11161,11:30:49 AM,none
11162,Mr-cr11162,11162,11:30:49 AM,none
11163,Mr-cr11163,11163,11:30:49 AM,none
11164,Mr-cr11164,11164,11:30:49 AM,none
11165,Mr-cr11165,11165,11:30:49 AM,none
11166,Mr-cr11166,11166,11:30:49 AM,none
11167,Mr-cr11167,11167,11:30:49 AM,none
11168,Mr-cr11168,11168,11:30:49 AM,none
11169,Mr-cr11169,11169,11:30:49 AM,none
11170,Mr-cr11170,11170,11:30:49 AM,none
11171,Mr-cr11171,11171,11:30:49 AM,none
11172,Mr-cr11172,11172,11:30:49 AM,none
11173,Mr-cr11173,11173,11:30:49 AM,none
11174,Mr-cr11174,11174,11:30:49 AM,none
11175,Mr-cr11175,11175,11:30:49 AM,none
11176,Mr-cr11176,11176,11:30:49 AM,none
11177,Mr-cr11177,11177,11:30:49 AM,none
11178,Mr-cr11178,11178,11:30:49 AM,none
11179,Mr-cr11179,11179,11:30:49 AM,none
11180,Mr-cr11180,11180,11:30:49 AM,none
11181,Mr-cr11181,11181,11:30:49 AM,none
11182,Mr-cr11182,11182,11:30:49 AM,none
11183,Mr-cr11183,11183,11:30:49 AM,none
11184,Mr-cr11184,11184,11:30:49 AM,none
11185,Mr-cr11185,11185,11:30:49 AM,none
11186,Mr-cr11186,11186,11:30:49 AM,none
11187,Mr-cr11187,11187,11:30:49 AM,none
11188,Mr-cr11188,11188,11:30:49 AM,none
11189,Mr-cr11189,11189,11:30:49 AM,none
11190,Mr-cr11190,11190,11:30:49 AM,none
11191,Mr-cr11191,11191,11:30:49 AM,none
11192,Mr-cr11192,11192,11:30:49 AM,none
11193,Mr-cr11193,11193,11:30:49 AM,none
11194,Mr-cr11194,11194,11:30:49 AM,none
11195,Mr-cr11195,11195,11:30:49 AM,none
11196,Mr-cr11196,11196,11:30:49 AM,none
11197,Mr-cr11197,11197,11:30:49 AM,none
11198,Mr-cr11198,11198,11:30:49 AM,none
11199,Mr-cr11199,11199,11:30:49 AM,none
11200,Mr-cr11200,11200,11:30:49 AM,none
11201,Mr-cr11201,11201,11:30:49 AM,none
11202,Mr-cr11202,11202,11:30:49 AM,none
11203,Mr-cr11203,11203,11:30:49 AM,none
11204,Mr-cr11204,11204,11:30:49 AM,none
11205,Mr-cr11205,11205,11:30:49 AM,none
11206,Mr-cr11206,11206,11:30:49 AM,none
11207,Mr-cr11207,11207,11:30:49 AM,none
11208,Mr-cr11208,11208,11:30:49 AM,none
11209,Mr-cr11209,11209,11:30:49 AM,none
11210,Mr-cr11210,11210,11:30:49 AM,none
11211,Mr-cr11211,11211,11:30:49 AM,none
11212,Mr-cr11212,11212,11:30:49 AM,none
11213,Mr-cr11213,11213,11:30:49 AM,none
11214,Mr-cr11214,11214,11:30:49 AM,none
11215,Mr-cr11215,11215,11:30:49 AM,none
11216,Mr-cr11216,11216,11:30:49 AM,none
11217,Mr-cr11217,11217,11:30:49 AM,none
11218,Mr-cr11218,11218,11:30:49 AM,none
11219,Mr-cr11219,11219,11:30:49 AM,none
11220,Mr-cr11220,11220,11:30:49 AM,none
11221,Mr-cr11221,11221,11:30:49 AM,none
11222,Mr-cr11222,11222,11:30:49 AM,none
11223,Mr-cr11223,11223,11:30:49 AM,none
11224,Mr-cr11224,11224,11:30:49 AM,none
11225,Mr-cr11225,11225,11:30:49 AM,none
11226,Mr-cr11226,11226,11:30:49 AM,none
11227,Mr-cr11227,11227,11:30:49 AM,none
11228,Mr-cr11228,11228,11:30:49 AM,none
11229,Mr-cr11229,11229,11:30:49 AM,none
11230,Mr-cr11230,11230,11:30:49 AM,none
11231,Mr-cr11231,11231,11:30:49 AM,none
11232,Mr-cr11232,11232,11:30:49 AM,none
11233,Mr-cr11233,11233,11:30:49 AM,none
11234,Mr-cr11234,11234,11:30:49 AM,none
11235,Mr-cr11235,11235,11:30:49 AM,none
11236,Mr-cr11236,11236,11:30:49 AM,none
11237,Mr-cr11237,11237,11:30:49 AM,none
11238,Mr-cr11238,11238,11:30:49 AM,none
11239,Mr-cr11239,11239,11:30:49 AM,none
11240,Mr-cr11240,11240,11:30:49 AM,none
11241,Mr-cr11241,11241,11:30:49 AM,none
11242,Mr-cr11242,11242,11:30:49 AM,none
11243,Mr-cr11243,11243,11:30:49 AM,none
11244,Mr-cr11244,11244,11:30:49 AM,none
11245,Mr-cr11245,11245,11:30:49 AM,none
11246,Mr-cr11246,11246,11:30:49 AM,none
11247,Mr-cr11247,11247,11:30:49 AM,none
11248,Mr-cr11248,11248,11:30:49 AM,none
11249,Mr-cr11249,11249,11:30:49 AM,none
11250,Mr-cr11250,11250,11:30:49 AM,none
11251,Mr-cr11251,11251,11:30:49 AM,none
11252,Mr-cr11252,11252,11:30:49 AM,none
11253,Mr-cr11253,11253,11:30:49 AM,none
11254,Mr-cr11254,11254,11:30:49 AM,none
11255,Mr-cr11255,11255,11:30:49 AM,none
11256,Mr-cr11256,11256,11:30:49 AM,none
11257,Mr-cr11257,11257,11:30:49 AM,none
11258,Mr-cr11258,11258,11:30:49 AM,none
11259,Mr-cr11259,11259,11:30:49 AM,none
11260,Mr-cr11260,11260,11:30:49 AM,none
11261,Mr-cr11261,11261,11:30:49 AM,none
11262,Mr-cr11262,11262,11:30:49 AM,none
11263,Mr-cr11263,11263,11:30:49 AM,none
11264,Mr-cr11264,11264,11:30:49 AM,none
11265,Mr-cr11265,11265,11:30:49 AM,none
11266,Mr-cr11266,11266,11:30:49 AM,none
11267,Mr-cr11267,11267,11:30:49 AM,none
11268,Mr-cr11268,11268,11:30:49 AM,none
11269,Mr-cr11269,11269,11:30:49 AM,none
11270,Mr-cr11270,11270,11:30:49 AM,none
11271,Mr-cr11271,11271,11:30:49 AM,none
11272,Mr-cr11272,11272,11:30:49 AM,none
11273,Mr-cr11273,11273,11:30:49 AM,none
11274,Mr-cr11274,11274,11:30:49 AM,none
11275,Mr-cr11275,11275,11:30:49 AM,none
11276,Mr-cr11276,11276,11:30:49 AM,none
11277,Mr-cr11277,11277,11:30:49 AM,none
11278,Mr-cr11278,11278,11:30:49 AM,none
11279,Mr-cr11279,11279,11:30:49 AM,none
11280,Mr-cr11280,11280,11:30:49 AM,none
11281,Mr-cr11281,11281,11:30:49 AM,none
11282,Mr-cr11282,11282,11:30:49 AM,none
11283,Mr-cr11283,11283,11:30:49 AM,none
11284,Mr-cr11284,11284,11:30:49 AM,none
11285,Mr-cr11285,11285,11:30:49 AM,none
11286,Mr-cr11286,11286,11:30:49 AM,none
11287,Mr-cr11287,11287,11:30:49 AM,none
11288,Mr-cr11288,11288,11:30:49 AM,none
11289,Mr-cr11289,11289,11:30:49 AM,none
11290,Mr-cr11290,11290,11:30:49 AM,none
11291,Mr-cr11291,11291,11:30:49 AM,none
11292,Mr-cr11292,11292,11:30:49 AM,none
11293,Mr-cr11293,11293,11:30:49 AM,none
11294,Mr-cr11294,11294,11:30:49 AM,none
11295,Mr-cr11295,11295,11:30:49 AM,none
11296,Mr-cr11296,11296,11:30:49 AM,none
11297,Mr-cr11297,11297,11:30:49 AM,none
11298,Mr-cr11298,11298,11:30:49 AM,none
11299,Mr-cr11299,11299,11:30:49 AM,none
11300,Mr-cr11300,11300,11:30:49 AM,none
11301,Mr-cr11301,11301,11:30:49 AM,none
11302,Mr-cr11302,11302,11:30:49 AM,none
11303,Mr-cr11303,11303,11:30:49 AM,none
11304,Mr-cr11304,11304,11:30:49 AM,none
11305,Mr-cr11305,11305,11:30:49 AM,none
11306,Mr-cr11306,11306,11:30:49 AM,none
11307,Mr-cr11307,11307,11:30:49 AM,none
11308,Mr-cr11308,11308,11:30:49 AM,none
11309,Mr-cr11309,11309,11:30:49 AM,none
11310,Mr-cr11310,11310,11:30:49 AM,none
11311,Mr-cr11311,11311,11:30:49 AM,none
11312,Mr-cr11312,11312,11:30:49 AM,none
11313,Mr-cr11313,11313,11:30:49 AM,none
11314,Mr-cr11314,11314,11:30:49 AM,none
11315,Mr-cr11315,11315,11:30:49 AM,none
11316,Mr-cr11316,11316,11:30:49 AM,none
11317,Mr-cr11317,11317,11:30:49 AM,none
11318,Mr-cr11318,11318,11:30:49 AM,none
11319,Mr-cr11319,11319,11:30:49 AM,none
11320,Mr-cr11320,11320,11:30:49 AM,none
11321,Mr-cr11321,11321,11:30:49 AM,none
11322,Mr-cr11322,11322,11:30:49 AM,none
11323,Mr-cr11323,11323,11:30:49 AM,none
11324,Mr-cr11324,11324,11:30:49 AM,none
11325,Mr-cr11325,11325,11:30:49 AM,none
11326,Mr-cr11326,11326,11:30:49 AM,none
11327,Mr-cr11327,11327,11:30:49 AM,none
11328,Mr-cr11328,11328,11:30:49 AM,none
11329,Mr-cr11329,11329,11:30:49 AM,none
11330,Mr-cr11330,11330,11:30:49 AM,none
11331,Mr-cr11331,11331,11:30:49 AM,none
11332,Mr-cr11332,11332,11:30:49 AM,none
11333,Mr-cr11333,11333,11:30:49 AM,none
11334,Mr-cr11334,11334,11:30:49 AM,none
11335,Mr-cr11335,11335,11:30:49 AM,none
11336,Mr-cr11336,11336,11:30:49 AM,none
11337,Mr-cr11337,11337,11:30:49 AM,none
11338,Mr-cr11338,11338,11:30:49 AM,none
11339,Mr-cr11339,11339,11:30:49 AM,none
11340,Mr-cr11340,11340,11:30:49 AM,none
11341,Mr-cr11341,11341,11:30:49 AM,none
11342,Mr-cr11342,11342,11:30:49 AM,none
11343,Mr-cr11343,11343,11:30:49 AM,none
11344,Mr-cr11344,11344,11:30:49 AM,none
11345,Mr-cr11345,11345,11:30:49 AM,none
11346,Mr-cr11346,11346,11:30:49 AM,none
11347,Mr-cr11347,11347,11:30:49 AM,none
11348,Mr-cr11348,11348,11:30:49 AM,none
11349,Mr-cr11349,11349,11:30:49 AM,none
11350,Mr-cr11350,11350,11:30:49 AM,none
11351,Mr-cr11351,11351,11:30:49 AM,none
11352,Mr-cr11352,11352,11:30:49 AM,none
11353,Mr-cr11353,11353,11:30:49 AM,none
11354,Mr-cr11354,11354,11:30:49 AM,none
11355,Mr-cr11355,11355,11:30:49 AM,none
11356,Mr-cr11356,11356,11:30:49 AM,none
11357,Mr-cr11357,11357,11:30:49 AM,none
11358,Mr-cr11358,11358,11:30:49 AM,none
11359,Mr-cr11359,11359,11:30:49 AM,none
11360,Mr-cr11360,11360,11:30:49 AM,none
11361,Mr-cr11361,11361,11:30:49 AM,none
11362,Mr-cr11362,11362,11:30:49 AM,none
11363,Mr-cr11363,11363,11:30:49 AM,none
11364,Mr-cr11364,11364,11:30:49 AM,none
11365,Mr-cr11365,11365,11:30:49 AM,none
11366,Mr-cr11366,11366,11:30:49 AM,none
11367,Mr-cr11367,11367,11:30:49 AM,none
11368,Mr-cr11368,11368,11:30:49 AM,none
11369,Mr-cr11369,11369,11:30:49 AM,none
11370,Mr-cr11370,11370,11:30:49 AM,none
11371,Mr-cr11371,11371,11:30:49 AM,none
11372,Mr-cr11372,11372,11:30:49 AM,none
11373,Mr-cr11373,11373,11:30:49 AM,none
11374,Mr-cr11374,11374,11:30:49 AM,none
11375,Mr-cr11375,11375,11:30:49 AM,none
11376,Mr-cr11376,11376,11:30:49 AM,none
11377,Mr-cr11377,11377,11:30:49 AM,none
11378,Mr-cr11378,11378,11:30:49 AM,none
11379,Mr-cr11379,11379,11:30:49 AM,none
11380,Mr-cr11380,11380,11:30:49 AM,none
11381,Mr-cr11381,11381,11:30:49 AM,none
11382,Mr-cr11382,11382,11:30:49 AM,none
11383,Mr-cr11383,11383,11:30:49 AM,none
11384,Mr-cr11384,11384,11:30:49 AM,none
11385,Mr-cr11385,11385,11:30:49 AM,none
11386,Mr-cr11386,11386,11:30:49 AM,none
11387,Mr-cr11387,11387,11:30:49 AM,none
11388,Mr-cr11388,11388,11:30:49 AM,none
11389,Mr-cr11389,11389,11:30:49 AM,none
11390,Mr-cr11390,11390,11:30:49 AM,none
11391,Mr-cr11391,11391,11:30:49 AM,none
11392,Mr-cr11392,11392,11:30:49 AM,none
11393,Mr-cr11393,11393,11:30:49 AM,none
11394,Mr-cr11394,11394,11:30:49 AM,none
11395,Mr-cr11395,11395,11:30:49 AM,none
11396,Mr-cr11396,11396,11:30:49 AM,none
11397,Mr-cr11397,11397,11:30:49 AM,none
11398,Mr-cr11398,11398,11:30:49 AM,none
11399,Mr-cr11399,11399,11:30:49 AM,none
11400,Mr-cr11400,11400,11:30:49 AM,none
11401,Mr-cr11401,11401,11:30:49 AM,none
11402,Mr-cr11402,11402,11:30:49 AM,none
11403,Mr-cr11403,11403,11:30:49 AM,none
11404,Mr-cr11404,11404,11:30:49 AM,none
11405,Mr-cr11405,11405,11:30:49 AM,none
11406,Mr-cr11406,11406,11:30:49 AM,none
11407,Mr-cr11407,11407,11:30:49 AM,none
11408,Mr-cr11408,11408,11:30:49 AM,none
11409,Mr-cr11409,11409,11:30:49 AM,none
11410,Mr-cr11410,11410,11:30:49 AM,none
11411,Mr-cr11411,11411,11:30:49 AM,none
11412,Mr-cr11412,11412,11:30:49 AM,none
11413,Mr-cr11413,11413,11:30:49 AM,none
11414,Mr-cr11414,11414,11:30:49 AM,none
11415,Mr-cr11415,11415,11:30:49 AM,none
11416,Mr-cr11416,11416,11:30:49 AM,none
11417,Mr-cr11417,11417,11:30:49 AM,none
11418,Mr-cr11418,11418,11:30:49 AM,none
11419,Mr-cr11419,11419,11:30:49 AM,none
11420,Mr-cr11420,11420,11:30:49 AM,none
11421,Mr-cr11421,11421,11:30:49 AM,none
11422,Mr-cr11422,11422,11:30:49 AM,none
11423,Mr-cr11423,11423,11:30:49 AM,none
11424,Mr-cr11424,11424,11:30:49 AM,none
11425,Mr-cr11425,11425,11:30:49 AM,none
11426,Mr-cr11426,11426,11:30:49 AM,none
11427,Mr-cr11427,11427,11:30:49 AM,none
11428,Mr-cr11428,11428,11:30:49 AM,none
11429,Mr-cr11429,11429,11:30:49 AM,none
11430,Mr-cr11430,11430,11:30:49 AM,none
11431,Mr-cr11431,11431,11:30:49 AM,none
11432,Mr-cr11432,11432,11:30:49 AM,none
11433,Mr-cr11433,11433,11:30:49 AM,none
11434,Mr-cr11434,11434,11:30:49 AM,none
11435,Mr-cr11435,11435,11:30:49 AM,none
11436,Mr-cr11436,11436,11:30:49 AM,none
11437,Mr-cr11437,11437,11:30:49 AM,none
11438,Mr-cr11438,11438,11:30:49 AM,none
11439,Mr-cr11439,11439,11:30:49 AM,none
11440,Mr-cr11440,11440,11:30:49 AM,none
11441,Mr-cr11441,11441,11:30:49 AM,none
11442,Mr-cr11442,11442,11:30:49 AM,none
11443,Mr-cr11443,11443,11:30:49 AM,none
11444,Mr-cr11444,11444,11:30:49 AM,none
11445,Mr-cr11445,11445,11:30:49 AM,none
11446,Mr-cr11446,11446,11:30:49 AM,none
11447,Mr-cr11447,11447,11:30:49 AM,none
11448,Mr-cr11448,11448,11:30:49 AM,none
11449,Mr-cr11449,11449,11:30:49 AM,none
11450,Mr-cr11450,11450,11:30:49 AM,none
11451,Mr-cr11451,11451,11:30:49 AM,none
11452,Mr-cr11452,11452,11:30:49 AM,none
11453,Mr-cr11453,11453,11:30:49 AM,none
11454,Mr-cr11454,11454,11:30:49 AM,none
11455,Mr-cr11455,11455,11:30:49 AM,none
11456,Mr-cr11456,11456,11:30:49 AM,none
11457,Mr-cr11457,11457,11:30:49 AM,none
11458,Mr-cr11458,11458,11:30:49 AM,none
11459,Mr-cr11459,11459,11:30:49 AM,none
11460,Mr-cr11460,11460,11:30:49 AM,none
11461,Mr-cr11461,11461,11:30:49 AM,none
11462,Mr-cr11462,11462,11:30:49 AM,none
11463,Mr-cr11463,11463,11:30:49 AM,none
11464,Mr-cr11464,11464,11:30:49 AM,none
11465,Mr-cr11465,11465,11:30:49 AM,none
11466,Mr-cr11466,11466,11:30:49 AM,none
11467,Mr-cr11467,11467,11:30:49 AM,none
11468,Mr-cr11468,11468,11:30:49 AM,none
11469,Mr-cr11469,11469,11:30:49 AM,none
11470,Mr-cr11470,11470,11:30:49 AM,none
11471,Mr-cr11471,11471,11:30:49 AM,none
11472,Mr-cr11472,11472,11:30:49 AM,none
11473,Mr-cr11473,11473,11:30:49 AM,none
11474,Mr-cr11474,11474,11:30:49 AM,none
11475,Mr-cr11475,11475,11:30:49 AM,none
11476,Mr-cr11476,11476,11:30:49 AM,none
11477,Mr-cr11477,11477,11:30:49 AM,none
11478,Mr-cr11478,11478,11:30:49 AM,none
11479,Mr-cr11479,11479,11:30:49 AM,none
11480,Mr-cr11480,11480,11:30:49 AM,none
11481,Mr-cr11481,11481,11:30:49 AM,none
11482,Mr-cr11482,11482,11:30:49 AM,none
11483,Mr-cr11483,11483,11:30:49 AM,none
11484,Mr-cr11484,11484,11:30:49 AM,none
11485,Mr-cr11485,11485,11:30:49 AM,none
11486,Mr-cr11486,11486,11:30:49 AM,none
11487,Mr-cr11487,11487,11:30:49 AM,none
11488,Mr-cr11488,11488,11:30:49 AM,none
11489,Mr-cr11489,11489,11:30:49 AM,none
11490,Mr-cr11490,11490,11:30:49 AM,none
11491,Mr-cr11491,11491,11:30:49 AM,none
11492,Mr-cr11492,11492,11:30:49 AM,none
